ASN,LATITUDE,LONGITUDE,SOURCE,VALIDATED,STANDARD_LATITUDE,STANDARD_LONGITUDE,STANDARD_CITY,STANDARD_STATE,STANDARD_COUNTRY,PHYSICAL_PRESENCE,ASOF_DATE
11488,42.3897,-71.1475,RIPEAtlas,,42.3299601431,-71.0700136736,Boston,Massachusetts,US,False,2024-05-24
23428,39.1373,-94.5778,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
393577,39.1373,-94.5778,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
7018,35.7868,-78.4909,RIPEAtlas,,35.8187813507,-78.6446934425,Raleigh,North Carolina,US,False,2024-05-24
19528,40.0881,-75.3391,RIPEAtlas,,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,False,2024-05-24
33362,48.5768,-96.5198,RIPEAtlas,,47.7737622264,-96.6077313657,Crookston,Minnesota,US,False,2024-05-24
32244,42.7073,-84.6666,RIPEAtlas,,42.7335272411,-84.5467362892,Lansing,Michigan,US,False,2024-05-24
12008,34.0488,-118.2594,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
15133,34.0522,-118.2437,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
15169,34.0522,-118.2437,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
2119,59.8705,10.6575,RIPEAtlas,,59.9166902864,10.749979206,Oslo,Oslo,NO,False,2024-05-24
34911,50.0315,14.2675,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
6830,53.3495,-6.2625,RIPEAtlas,,53.333061136,-6.24890568178,Dublin,Dublin,IE,False,2024-05-24
1136,52.0695,4.2975,RIPEAtlas,,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,False,2024-05-24
50629,53.0785,8.7985,RIPEAtlas,,53.080001647,8.80002070988,Bremen,Bremen,DE,False,2024-05-24
44066,50.1095,8.6785,RIPEAtlas,,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,False,2024-05-24
3320,49.9205,11.5885,RIPEAtlas,,50.3170436799,11.9166780178,Hof,Bayern,DE,False,2024-05-24
3269,41.6575,12.4885,RIPEAtlas,,41.8959556265,12.4832584215,Rome,Lazio,IT,False,2024-05-24
15557,43.6785,1.5785,RIPEAtlas,,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,False,2024-05-24
43942,42.7815,11.0985,RIPEAtlas,,43.3170316763,11.3499942613,Siena,Toscana,IT,False,2024-05-24
3215,48.7275,2.6295,RIPEAtlas,,48.5333024283,2.66664831403,Melun,Île-de-France,FR,False,2024-05-24
20712,51.8985,0.8895,RIPEAtlas,,52.0703475129,1.16999548199,Ipswich,Suffolk,GB,False,2024-05-24
2119,59.3775,17.9295,RIPEAtlas,,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,False,2024-05-24
47377,50.8595,4.4295,RIPEAtlas,,50.8333170767,4.3333166083,Brussels,Brussels,BE,False,2024-05-24
8767,48.7095,11.4105,RIPEAtlas,,48.7704197378,11.4499881578,Ingolstadt,Bayern,DE,False,2024-05-24
204151,55.6495,12.3105,RIPEAtlas,,55.6499739778,12.083334512,Roskilde,Sjaælland,DK,False,2024-05-24
13030,47.3505,8.5505,RIPEAtlas,,47.3799878124,8.55001013046,Zürich,Zürich,CH,False,2024-05-24
3209,48.9985,8.3415,RIPEAtlas,,48.9999922883,8.39999344751,Karlsruhe,Baden-Württemberg,DE,False,2024-05-24
39310,52.2085,20.9615,RIPEAtlas,,52.2500006298,20.9999995511,Warsaw,Masovian,PL,False,2024-05-24
199610,34.0478,-118.2557,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
20150,34.0483,-118.2551,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
20473,34.0581,-118.2354,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
21699,34.0476,-118.2576,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
3491,34.0479,-118.2557,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
5006,34.0474,-118.2574,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
63403,34.0581,-118.2352,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
64289,34.0474,-118.2575,RIPEAtlas,,33.9899782502,-118.179980511,Los Angeles,California,US,False,2024-05-24
195,32.8842,-117.2398,RIPEAtlas,,32.8200238231,-117.17998987,San Diego,California,US,False,2024-05-24
2495,38.9537,-95.2593,RIPEAtlas,,38.9597524201,-95.2552299416,Lawrence,Kansas,US,False,2024-05-24
8560,38.9315,-94.7528,RIPEAtlas,,39.1135805169,-94.6301463771,Kansas City,Kansas,US,False,2024-05-24
5006,44.9714,-93.2546,RIPEAtlas,,44.9799792674,-93.2517863381,Minneapolis,Minnesota,US,False,2024-05-24
267,42.4716,-83.2381,RIPEAtlas,,42.6518526398,-83.290223838,Pontiac,Michigan,US,False,2024-05-24
12008,25.7824,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
15133,25.7617,-80.1918,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
199524,25.7759,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
199610,25.776,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
20473,25.7975,-80.2301,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
210715,25.7759,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
2914,25.789,-80.2264,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
32270,25.7824,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
33280,25.7824,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
52863,25.7759,-80.1931,RIPEAtlas,,25.7876106964,-80.2241060808,Miami,Florida,US,False,2024-05-24
19969,39.0972,-94.5672,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
212276,39.0997,-94.5786,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
32097,39.1008,-94.5811,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
400226,39.1012,-94.5788,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
47271,39.0997,-94.5786,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
61977,39.1373,-94.5778,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
7719,39.1369,-94.5776,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
15169,33.196,-80.0131,RIPEAtlas,,32.7923769318,-79.9921047381,Charleston,South Carolina,US,False,2024-05-24
30633,38.8981,-77.017,RIPEAtlas,,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,False,2024-05-24
1003,39.1373,-94.5778,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
57695,39.1374,-94.5786,RIPEAtlas,,39.1070885098,-94.6040942189,Kansas City,Missouri,US,False,2024-05-24
12008,40.7407,-74.0021,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
14061,40.7128,-74.006,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
15133,40.7128,-74.0059,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
15133,40.7128,-74.006,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
199610,40.7177,-74.0083,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
3320,40.7177,-74.0083,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
397143,40.7434,-74.008,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
40809,40.7773,-74.0696,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
7018,37.8611,-122.2234,RIPEAtlas,,37.8739013866,-122.271151979,Berkeley,California,US,False,2024-05-24
1280,37.4419,-122.143,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2024-05-24
1280,37.4458,-122.1608,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2024-05-24
32,37.43,-122.1734,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2024-05-24
5580,37.4459,-122.1608,RIPEAtlas,,37.5569181509,-122.313061566,San Mateo,California,US,False,2024-05-24
88,40.3486,-74.6489,RIPEAtlas,,40.2169625031,-74.7433553484,Trenton,New Jersey,US,False,2024-05-24
15133,39.9526,-75.1652,RIPEAtlas,,39.9999731639,-75.1699959734,Philadelphia,Pennsylvania,US,False,2024-05-24
16509,45.5231,-122.6765,RIPEAtlas,,45.5200238231,-122.679990074,Portland,Oregon,US,False,2024-05-24
36236,33.4162,-112.0081,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2024-05-24
53698,33.416,-112.0094,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2024-05-24
53824,33.416,-112.0092,RIPEAtlas,,33.5399798778,-112.069991701,Phoenix,Arizona,US,False,2024-05-24
20473,40.5569,-74.4847,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
59678,40.5569,-74.4847,RIPEAtlas,,40.7004213654,-74.1700053321,Newark,New Jersey,US,False,2024-05-24
17054,40.4274,-80.0425,RIPEAtlas,,40.4299985952,-79.999985394,Pittsburgh,Pennsylvania,US,False,2024-05-24
19750,37.3996,-122.0146,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
6124,41.7228,-73.9345,RIPEAtlas,,41.7002311392,-73.9214158546,Poughkeepsie,New York,US,False,2024-05-24
62538,34.1687,-118.0891,RIPEAtlas,,34.1603812856,-118.138871909,Pasadena,California,US,False,2024-05-24
10745,39.0528,-77.4868,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
12008,39.0209,-77.4513,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
14907,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
15169,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
16509,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
19750,39.0012,-77.4785,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
19750,38.9989,-77.4759,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
202196,39.0143,-77.4578,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
213230,39.0177,-77.4655,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
32425,37.699,-77.4363,RIPEAtlas,,37.5500193472,-77.4499860043,Richmond,Virginia,US,False,2024-05-24
393246,39.015,-77.4586,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
54054,39.0438,-77.4874,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
55002,39.0164,-77.459,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
57695,39.0161,-77.4594,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
53698,37.4881,-77.2442,RIPEAtlas,,37.5500193472,-77.4499860043,Richmond,Virginia,US,False,2024-05-24
23483,40.5803,-122.4012,RIPEAtlas,,40.587043273,-122.390576214,Redding,California,US,False,2024-05-24
3851,39.5447,-119.8154,RIPEAtlas,,39.5299760122,-119.820009605,Reno,Nevada,US,False,2024-05-24
16876,38.9497,-77.3665,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
3491,38.9506,-77.3646,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
57695,38.9506,-77.3644,RIPEAtlas,,38.8204327586,-77.0999815284,Alexandria,Virginia,US,False,2024-05-24
53698,38.6464,-121.4863,RIPEAtlas,,38.5750213817,-121.470038088,Sacramento,California,US,False,2024-05-24
198018,37.3798,-121.9598,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
64289,37.3789,-121.956,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
12008,47.6144,-122.3397,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
15133,47.6062,-122.3321,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
20473,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
2914,47.6128,-122.3379,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
395823,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
396163,47.4407,-122.2563,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
396507,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
46997,47.4932,-122.2938,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
55002,47.6218,-122.363,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
57695,47.6137,-122.3382,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
7752,47.6143,-122.3389,RIPEAtlas,,47.5700020539,-122.339984987,Seattle,Washington,US,False,2024-05-24
36444,42.4466,-83.2569,RIPEAtlas,,42.6518526398,-83.290223838,Pontiac,Michigan,US,False,2024-05-24
14061,37.7242,-122.3981,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2024-05-24
14907,37.7233,-122.3978,RIPEAtlas,,37.7400077505,-122.459977663,San Francisco,California,US,False,2024-05-24
6939,37.4885,-121.9295,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
24940,52.4195,9.4405,RIPEAtlas,,52.3669702343,9.71665726588,Hannover,Niedersachsen,DE,False,2024-05-24
206238,51.6905,5.9705,RIPEAtlas,,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,False,2024-05-24
24961,51.2615,6.9105,RIPEAtlas,,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,False,2024-05-24
20857,52.1715,4.5005,RIPEAtlas,,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,False,2024-05-24
24560,31.1015,77.1715,RIPEAtlas,,31.1000254507,77.1665970448,Simla,Himachal Pradesh,IN,False,2024-05-24
132420,28.6115,77.2115,RIPEAtlas,,28.6000230092,77.1999800201,New Delhi,Delhi,IN,False,2024-05-24
51167,50.5275,10.1015,RIPEAtlas,,49.8004343863,9.95002803411,Würzburg,Bayern,DE,False,2024-05-24
13037,51.5695,-0.1185,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
63949,40.7075,-74.0125,RIPEAtlas,,40.749979064,-73.9800169288,New York,New York,US,False,2024-05-24
16509,-33.9195,18.4175,RIPEAtlas,,-33.9200109672,18.4349881578,Cape Town,Western Cape,ZA,False,2024-05-24
16509,26.0715,50.5575,RIPEAtlas,,26.2361362905,50.5830517159,Manama,,BH,False,2024-05-24
16509,-23.5385,-46.6325,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2024-05-24
12360,50.6095,7.8575,RIPEAtlas,,50.3504783316,7.5999905992,Koblenz,Rheinland-Pfalz,DE,False,2024-05-24
31898,48.1375,11.5785,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
12876,48.7695,2.3785,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
20712,51.3795,-2.4015,RIPEAtlas,,51.3837485953,-2.35002221822,Bath,Bath and North East Somerset,GB,False,2024-05-24
17488,28.6905,77.2185,RIPEAtlas,,28.6699928986,77.2300040272,Delhi,Delhi,IN,False,2024-05-24
42708,57.6505,11.9285,RIPEAtlas,,57.7500008333,12.0000321031,Göteborg,Västra Götaland,SE,False,2024-05-24
3320,51.6575,6.4485,RIPEAtlas,,51.429973164,6.75001664087,Duisburg,Nordrhein-Westfalen,DE,False,2024-05-24
3816,6.2375,-75.5815,RIPEAtlas,,6.27500327446,-75.5750100115,Medellín,Antioquia,CO,False,2024-05-24
21859,25.2895,51.5285,RIPEAtlas,,25.2865560089,51.5329678943,Doha,Ad Dawhah,QA,False,2024-05-24
8708,46.7105,23.6885,RIPEAtlas,,46.7884218537,23.598445596,Cluj-Napoca,Cluj,RO,False,2024-05-24
203520,52.5315,13.3185,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
203520,52.5275,13.3195,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
49505,59.8295,30.9295,RIPEAtlas,,59.7300091747,30.6500048408,Kolpino,City of St. Petersburg,RU,False,2024-05-24
39503,60.0105,30.3795,RIPEAtlas,,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,False,2024-05-24
62538,37.4715,-121.9205,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
43966,59.5775,30.1195,RIPEAtlas,,59.5706648958,30.1333438708,Gatchina,Leningrad,RU,False,2024-05-24
11172,21.0195,-101.2605,RIPEAtlas,,21.0204081411,-101.279978477,Guanajuato,Guanajuato,MX,False,2024-05-24
39927,55.3375,86.0605,RIPEAtlas,,55.3399670605,86.0899800201,Kemerovo,Kemerovo,RU,False,2024-05-24
12322,48.7995,2.3605,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
51167,48.1395,11.5805,RIPEAtlas,,48.129942036,11.5749934475,Munich,Bayern,DE,False,2024-05-24
7018,38.6405,-90.3495,RIPEAtlas,,38.6350177196,-90.2399805112,St. Louis,Missouri,US,False,2024-05-24
8447,48.4105,14.4205,RIPEAtlas,,48.3192328075,14.2887812893,Linz,Oberösterreich,AT,False,2024-05-24
4764,-34.3185,150.9205,RIPEAtlas,,-34.4153812472,150.890004028,Wollongong,New South Wales,AU,False,2024-05-24
7018,37.3675,-121.8205,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
197083,49.8605,18.2695,RIPEAtlas,,49.8303550406,18.2499865302,Ostrava,Moravskoslezský,CZ,False,2024-05-24
3320,51.1895,7.2305,RIPEAtlas,,51.2500099885,7.1699910061,Wuppertal,Nordrhein-Westfalen,DE,False,2024-05-24
3320,50.7405,7.2005,RIPEAtlas,,50.7204557486,7.08002233748,Bonn,Nordrhein-Westfalen,DE,False,2024-05-24
204151,55.6415,12.6015,RIPEAtlas,,55.6785641904,12.5634857473,København,Hovedstaden,DK,False,2024-05-24
3320,48.5085,11.7015,RIPEAtlas,,48.7704197378,11.4499881578,Ingolstadt,Bayern,DE,False,2024-05-24
44489,48.9575,14.4675,RIPEAtlas,,48.9800193472,14.4600369859,České Budějovice,Jihoceský,CZ,False,2024-05-24
2716,-30.0425,-51.2115,RIPEAtlas,,-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,False,2024-05-24
38952,50.0685,14.3985,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
59990,50.2485,18.8385,RIPEAtlas,,50.3500390819,18.9099979235,Bytom,Silesian,PL,False,2024-05-24
201094,49.4185,26.9905,RIPEAtlas,,49.424927591,27.0015453682,Khmelnytskyy,Khmel''nyts''kyy,UA,False,2024-05-24
48359,35.7795,51.4205,RIPEAtlas,,35.6719427684,51.4243440336,Tehran,Tehran,IR,False,2024-05-24
11666,44.1485,-78.4485,RIPEAtlas,,44.2999690949,-78.3332654233,Peterborough,Ontario,CA,False,2024-05-24
29447,45.4575,10.5475,RIPEAtlas,,45.440390441,10.990016234,Verona,Veneto,IT,False,2024-05-24
44454,50.8305,19.1275,RIPEAtlas,,50.3500390819,18.9099979235,Bytom,Silesian,PL,False,2024-05-24
2108,45.7915,15.9675,RIPEAtlas,,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,False,2024-05-24
201886,48.7805,9.1685,RIPEAtlas,,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,False,2024-05-24
33915,52.3075,5.0385,RIPEAtlas,,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,False,2024-05-24
24851,54.0985,-4.6315,RIPEAtlas,,54.1504272655,-4.48002140443,Douglas,,IM,False,2024-05-24
201080,47.7985,3.5695,RIPEAtlas,,47.8004272655,3.56659338239,Auxerre,Bourgogne,FR,False,2024-05-24
8412,48.1315,16.2895,RIPEAtlas,,48.2000152782,16.3666389554,Vienna,Wien,AT,False,2024-05-24
12628,51.5115,-0.1205,RIPEAtlas,,51.4999947297,-0.11672184386,London,Westminster,GB,False,2024-05-24
3320,52.4975,13.3405,RIPEAtlas,,52.5218186636,13.4015486233,Berlin,Berlin,DE,False,2024-05-24
13306,42.8685,25.3205,RIPEAtlas,,43.0862447297,25.6555293363,Turnovo,Veliko Tarnovo,BG,False,2024-05-24
204279,49.5885,6.1705,RIPEAtlas,,49.6116603791,6.13000280623,Luxembourg,Luxembourg,LU,False,2024-05-24
6866,35.1085,33.3715,RIPEAtlas,,35.1666764517,33.3666348864,Nicosia,,CY,False,2024-05-24
9031,50.6805,5.5015,RIPEAtlas,,50.6299961539,5.58001053734,Liège,Liege,BE,False,2024-05-24
1853,47.9615,16.4015,RIPEAtlas,,47.8332990787,16.5332974676,Eisenstadt,Burgenland,AT,False,2024-05-24
20001,33.8575,-116.5385,RIPEAtlas,,33.7773555695,-116.533052614,Palm Springs,California,US,False,2024-05-24
49800,40.2685,44.6315,RIPEAtlas,,40.1811507355,44.5135513904,Yerevan,Erevan,AM,False,2024-05-24
201080,47.9815,3.4015,RIPEAtlas,,47.8004272655,3.56659338239,Auxerre,Bourgogne,FR,False,2024-05-24
56639,48.2095,34.8775,RIPEAtlas,,48.4799723501,35.0000235583,Dnipro,Dnipropetrovs''k,UA,False,2024-05-24
28905,50.0395,15.7775,RIPEAtlas,,50.0404197378,15.7600093167,Pardubice,Královéhradecký,CZ,False,2024-05-24
56791,44.9905,41.0975,RIPEAtlas,,45.0003914582,41.1300369861,Armavir,Krasnodar,RU,False,2024-05-24
47408,37.5375,15.0975,RIPEAtlas,,37.4999707225,15.0799991442,Catania,Sicily,IT,False,2024-05-24
15605,42.9605,12.7075,RIPEAtlas,,43.1103776236,12.3899824612,Perugia,Umbria,IT,False,2024-05-24
51265,46.7515,15.4275,RIPEAtlas,,46.5404783316,15.6500418688,Maribor,Maribor,SI,False,2024-05-24
6893,46.5175,6.6085,RIPEAtlas,,46.5304272655,6.65002274438,Lausanne,Vaud,CH,False,2024-05-24
3215,50.6185,3.0505,RIPEAtlas,,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,False,2024-05-24
15557,43.2895,5.5005,RIPEAtlas,,43.289979064,5.37501013044,Marseille,Provence-Alpes-Côte-d''Azur,FR,False,2024-05-24
3215,48.8215,1.9505,RIPEAtlas,,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,False,2024-05-24
6306,10.2395,-67.5685,RIPEAtlas,,10.2468796986,-67.5958071306,Maracay,Aragua,VE,False,2024-05-24
11556,8.5005,-77.9785,RIPEAtlas,,8.3981811716,-78.1402281105,La Palma,Darién,PA,False,2024-05-24
21599,7.7575,-80.2785,RIPEAtlas,,7.76039064425,-80.2800199806,Las Tablas,Los Santos,PA,False,2024-05-24
11556,8.0885,-80.9785,RIPEAtlas,,8.1003698923,-80.9833362241,Santiago,Veraguas,PA,False,2024-05-24
5610,49.5285,15.2215,RIPEAtlas,,49.4003812857,15.5833275947,Jihlava,Kraj Vysocina,CZ,False,2024-05-24
29222,46.2095,6.1715,RIPEAtlas,,46.2100075471,6.14002803409,Geneva,Genève,CH,False,2024-05-24
35829,37.5505,-121.9985,RIPEAtlas,,37.2999829295,-121.849989056,San Jose,California,US,False,2024-05-24
50673,52.5315,5.7215,RIPEAtlas,,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,False,2024-05-24
8560,41.3875,2.1775,RIPEAtlas,,41.3832995799,2.18337031923,Barcelona,Cataluña,ES,False,2024-05-24
49098,53.1675,158.3675,RIPEAtlas,,53.0619924104,158.623020385,Petropavlovsk Kamchatskiy,Kamchatka,RU,False,2024-05-24
210644,50.5985,36.5975,RIPEAtlas,,50.6299961539,36.5999259021,Belgorod,Belgorod,RU,False,2024-05-24
8402,48.8195,44.6175,RIPEAtlas,,48.7948110139,44.7743623441,Volzhskiy,Volgograd,RU,False,2024-05-24
27699,-23.6205,-46.6425,RIPEAtlas,,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,False,2024-05-24
16276,48.8275,2.4075,RIPEAtlas,,48.8666929312,2.33333532574,Paris,Île-de-France,FR,False,2024-05-24
209,41.2775,-96.0125,RIPEAtlas,,41.2400008332,-96.0099900734,Omaha,Nebraska,US,False,2024-05-24
16019,50.0895,14.4475,RIPEAtlas,,50.0833370149,14.4659797757,Prague,Prague,CZ,False,2024-05-24
