ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
"Verizon Communications, Inc.",MCI/Verizon Brussels (Diegem) E,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2024-05-23
"Verizon Communications, Inc.",MCI/Verizon Brussels (Diegem) H,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2024-05-23
CoreSite,"CoreSite - Washington,DC (DC1)",38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,PeeringDB,2024-05-23
aixit GmbH,aixit Frankfurt,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2024-05-23
NewColo,NewColo Frankfurt,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2024-05-23
VPLS,Evocative SJC3,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
IT.Gate,ITGate PdF (TRN1/TRN2),45.0703871857,7.66996048853,Turin,Piemonte,IT,PeeringDB,2024-05-23
AtlasEdge Data Centres,AtlasEdge DC Brussels 1&2,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2024-05-23
Lumen Technologies Inc,Global Crossing Joop,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
Budapesti Ingatlan Hasznosítási és Fejlesztési Nyrt.,BIX Building (Victor Hugo street),47.5000063264,19.0833206774,Budapest,Budapest,HU,PeeringDB,2024-05-23
T-Systems Magyarország Zrt.,Dataplex Budapest,47.5000063264,19.0833206774,Budapest,Budapest,HU,PeeringDB,2024-05-23
Signet B.V.,Signet DC1,51.429973164,5.50001542016,Eindhoven,Noord-Brabant,NL,PeeringDB,2024-05-23
iomart Hosting Limited,iomart DC1 Glasgow,55.8744047232,-4.25070723613,Glasgow,Glasgow,GB,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix PA2 - Paris, Saint-Denis",48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Nashville (Sidco Drive),36.1699743846,-86.7799849871,Nashville,Tennessee,US,PeeringDB,2024-05-23
IRIS,IRIS - Nashville,36.1699743846,-86.7799849871,Nashville,Tennessee,US,PeeringDB,2024-05-23
Cincinnatti Bell,Cincinnatti Bell - West 7th Street,39.0840084015,-84.5085990822,Covington,Kentucky,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Cincinnati,39.0840084015,-84.5085990822,Covington,Kentucky,US,PeeringDB,2024-05-23
Neutral Data Centers Corp.,Neutral Data Toronto,43.6999798778,-79.4200207944,Toronto,Ontario,CA,PeeringDB,2024-05-23
Telehouse - Global Data Centers,Telehouse - Los Angeles,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
Vivacom Bulgaria EAD,BTC Core Network Sofia,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,PeeringDB,2024-05-23
Lefrak Organization,Newport Financial Center,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
Netrality Data Centers,Netrality St. Louis - 900 Walnut,38.6350177196,-90.2399805112,St. Louis,Missouri,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix LA3/LA4 - Los Angeles, El Segundo",33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
Pulsant (Scotland) Ltd,Pulsant Maidenhead,51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2024-05-23
The Bunker Secure Hosting Ltd,The Bunker (Ash),51.1337121776,1.30001338563,Dover,Kent,GB,PeeringDB,2024-05-23
NTS Colocation AG,colozueri.ch Zurich,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2024-05-23
OneNeck IT Solutions LLC,OneNeck Cedar Falls,42.4931543163,-92.342797894,Waterloo,Iowa,US,PeeringDB,2024-05-23
Biznet Networks,Biznet Jakarta,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
STACK EMEA - Nordics,STACK EMEA - OSL01,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
SSC Networks,Forskningsparken Oslo,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Toronto,43.6999798778,-79.4200207944,Toronto,Ontario,CA,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) New York,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
Linxdatacenter,Linxdatacenter (Moscow),55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
Tishman Real Estate Services,165 Halsey Meet-Me Room,40.7004213654,-74.1700053321,Newark,New Jersey,US,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix DU1 - Dusseldorf,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,PeeringDB,2024-05-23
Telstra Europe,London Hosting Centre,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) London (Goswell Road),51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
Crown Castle Inc.,Crown Castle Brentwood (1650 Islip),41.1799786571,-73.1999611833,Bridgeport,Connecticut,US,PeeringDB,2024-05-23
Versatel,Versatel Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
Hostirian,710 Tucker St Louis,38.6350177196,-90.2399805112,St. Louis,Missouri,US,PeeringDB,2024-05-23
CoreSite,CoreSite - Los Angeles (LA2),33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
NewTelco Ukraine,NewTelco Kiev,50.4943196809,30.7809012438,Brovary,Kiev,UA,PeeringDB,2024-05-23
INTERNET AG Global Network,INTERNIC Frankfurt,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2024-05-23
XO,XO Nashville,36.1699743846,-86.7799849871,Nashville,Tennessee,US,PeeringDB,2024-05-23
Fiore Companies,Network 222,43.073015563,-89.4011169858,Madison,Wisconsin,US,PeeringDB,2024-05-23
Iron Mountain Data Centers,Iron Mountain Data Center - Amsterdam (AMS-1),52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix AM1/AM2 - Amsterdam, Luttenbergweg",52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix ZW1 - Zwolle,52.5240000889,6.09699652852,Zwolle,Overijssel,NL,PeeringDB,2024-05-23
DTS Service GmbH,DTS DataCenter Herford,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,PeeringDB,2024-05-23
VPLS,OCDC Orange County Datacenter Santa Ana,33.6804105825,-117.829950197,Irvine,California,US,PeeringDB,2024-05-23
iConnect Montana,iConnect Helena,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
iConnect Montana,iConnect Billings Fiber Hotel,45.7883020214,-108.540000449,Billings,Montana,US,PeeringDB,2024-05-23
iConnect Montana,iConnect Missoula,46.8722410269,-113.993052614,Missoula,Montana,US,PeeringDB,2024-05-23
TransACT Capital Communications Pty Ltd,TransACT Telehouse,-35.2830285454,149.129026244,Canberra,Australian Capital Territory,AU,PeeringDB,2024-05-23
Boras Energi/Nat AB,Berget Boras,57.7304413036,12.9199759508,Borås,Västra Götaland,SE,PeeringDB,2024-05-23
SFR SA,SFR Netcenter Montpellier,43.6103987824,3.86998571637,Montpellier,Languedoc-Roussillon,FR,PeeringDB,2024-05-23
Global Switch,Global Switch Singapore,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
CoreSite,CoreSite - Denver (DE1),39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2024-05-23
CSS MPS Moscow,CSS MPS Moscow,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
Telehouse Centre Canada,Telehouse Canada,43.6999798778,-79.4200207944,Toronto,Ontario,CA,PeeringDB,2024-05-23
Telehouse - Global Data Centers,Telehouse Toronto (151 Front St West),43.6999798778,-79.4200207944,Toronto,Ontario,CA,PeeringDB,2024-05-23
HKCOLO - Sino Favour Centre,HKCOLO - Sino Favour Centre,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2024-05-23
740 Notre-Dame West Montreal,740 Notre-Dame West Montreal,45.4999992056,-73.5832969581,Montréal,Québec,CA,PeeringDB,2024-05-23
WOW!,WOW! Business (Tampa Datacenter),27.9469879344,-82.4586208514,Tampa,Florida,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix LD3 - London, Park Royal",51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix LD4 - London, Slough",51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2024-05-23
Digital Realty,Digital Realty DFW (2323 Bryan St),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
Digital Realty,Digital Realty LAX (600 W 7th),33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
Axione Lotim Telecom,Axione Lotim Telecom,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
euNetworks Group,euNetworks Amsterdam,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
Digital Realty,Digital Realty IAD (44480 Hastings),38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Netrality Data Centers,Netrality Houston - 1301 Fannin,29.8199743846,-95.3399792905,Houston,Texas,US,PeeringDB,2024-05-23
GI Property Management,KOMO Plaza Seattle (Formerly Fisher Plaza),47.5700020539,-122.339984987,Seattle,Washington,US,PeeringDB,2024-05-23
University of Wisconsin-Madison,University of Wisconsin-Madison,43.073015563,-89.4011169858,Madison,Wisconsin,US,PeeringDB,2024-05-23
"Verizon Communications, Inc.",MCI/Verizon Paris St Denis,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
"Verizon Communications, Inc.",Verizon HMG9 Oslo,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
TelePacific Communications,190 Park Center Plaza San Jose,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
Telia Company,Telia Copenhagen,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2024-05-23
TATA Communications Ltd,TATA Communications Stratford,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
National Post and Telecom Agency,Malmö/B,55.5833372183,13.0333023668,Malmö,Skåne,SE,PeeringDB,2024-05-23
The Wilson Company,The Franklin Exchange Tampa,27.9469879344,-82.4586208514,Tampa,Florida,US,PeeringDB,2024-05-23
BIT BV,BIT Datacenter Ede II,51.9879960345,5.92299956246,Arnhem,Gelderland,NL,PeeringDB,2024-05-23
TTC TELEKOMUNIKACE s.r.o.,TTC TELEPORT DC1,50.0833370149,14.4659797757,Prague,Prague,CZ,PeeringDB,2024-05-23
Academia Sinica Department of Information Technology Services (ITS),Academia Sinica Department of Information Technology Services (ITS) Taipei,25.0358333333,121.568333333,Taipei,Taipei City,TW,PeeringDB,2024-05-23
"QTS Realty Trust, Inc.",QTS Groningen (GRO1),53.2204065136,6.58000117862,Groningen,Groningen,NL,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Hamburg,53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2024-05-23
iomart Hosting Limited,iomart DC2 London,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Digitas Pixelpark GmbH,Pixelpark GmbH Colo II Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Oakland,37.8739013866,-122.271151979,Berkeley,California,US,PeeringDB,2024-05-23
Göteborg Energi,Gothnet DC Marieholm,57.7500008333,12.0000321031,Göteborg,Västra Götaland,SE,PeeringDB,2024-05-23
Netrality Data Centers,Netrality Kansas City - 1102 Grand,39.1070885098,-94.6040942189,Kansas City,Missouri,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix SV3 - Silicon Valley, San Jose",37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix SV2 - Silicon Valley, Santa Clara",37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
The UK Grid Network LTD,Synergy House Manchester,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NXDATA,NXDATA-1 Bucharest (BUH1),44.4333718049,26.099946654,Bucharest,Bucharest,RO,PeeringDB,2024-05-23
CoreSite,CoreSite - Chicago (CH1),41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
Databarn,Databarn Amsterdam,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
GrafiX Internet B.V.,GrafiX Internet B.V. - Capelle,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2024-05-23
noris network AG,noris network datacenter.de NBG3 / NBG4,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,PeeringDB,2024-05-23
IPB Internet Provider in Berlin GmbH,CarrierColo Berlin Luetzow (I/P/B/ site B),52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
LightBound,LightBound IND1,39.7499884227,-86.1700480568,Indianapolis,Indiana,US,PeeringDB,2024-05-23
CSS Communications,CSSNW Bellingham,48.7601361278,-122.486926922,Bellingham,Washington,US,PeeringDB,2024-05-23
CERN,CERN Geneva,46.2100075471,6.14002803409,Geneva,Genève,CH,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix TY2 - Tokyo,35.6850169058,139.751407429,Tokyo,Tokyo,JP,PeeringDB,2024-05-23
ITENOS GmbH,ITENOS Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
DNS:NET Internet Service GmbH,DNS:NET Colo I Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
R-KOM GmbH,R-KOM Datacenter,49.0204044791,12.1200247789,Regensburg,Bayern,DE,PeeringDB,2024-05-23
Chief Telecom Inc.,Chief LY Building Taipei,25.0358333333,121.568333333,Taipei,Taipei City,TW,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix FR2 - Frankfurt, North",50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2024-05-23
National Laboratory of Civil Engineering (LNEC),FCCN Lisbon - SE03,38.7227228779,-9.14486630549,Lisbon,Lisboa,PT,PeeringDB,2024-05-23
AIMS Data Centre Sdn Bhd,AIMS Kuala Lumpur,3.1666658721,101.699983275,Kuala Lumpur,Selangor,MY,PeeringDB,2024-05-23
Dimension Data,158 Jan Smuts Avenue Johnnesburg,-26.17004474,28.0300097236,Johannesburg,Gauteng,ZA,PeeringDB,2024-05-23
LIM CENTER Spółka z ograniczoną odpowiedzialnością,LIM Warsaw,52.2500006298,20.9999995511,Warsaw,Masovian,PL,PeeringDB,2024-05-23
Telia Company,Telia Stockholm STK2,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,PeeringDB,2024-05-23
euNetworks Group,euNetworks Colocation Berlin,52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
Sitel,Sitel Bratislava,48.15001833,17.1169807522,Bratislava,Bratislavský,SK,PeeringDB,2024-05-23
Digital Realty,Digital Realty CHI (350 E Cermak),41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
Digital Realty,Digital Realty OAK (720 2nd St),37.7689207144,-122.221103355,Oakland,California,US,PeeringDB,2024-05-23
Digital Realty,Digital Realty SJC (2820 NW Pkwy),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
N/A,Hanover Building Calgary,51.0829917593,-114.079998212,Calgary,Alberta,CA,PeeringDB,2024-05-23
Core-Backbone GmbH,Core-Backbone NBG1,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,PeeringDB,2024-05-23
Global Access Point,GAP Union Station,41.6833071076,-86.2500173357,South Bend,Indiana,US,PeeringDB,2024-05-23
Singapore - Science Park II,Singapore - Science Park II,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
"Prudential Financial, Inc.",360 Spear,37.7400077505,-122.459977663,San Francisco,California,US,PeeringDB,2024-05-23
Dr.-Ing. Nepustil & Co. GmbH,Nepustil Stuttgart Zettachring 10a,48.7799798778,9.19999629582,Stuttgart,Baden-Württemberg,DE,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Berlin 1 Data Center (BER1),52.5218186636,13.4015486233,Berlin,Berlin,DE,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix MU1/MU3 - Munich,48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2024-05-23
ICT Center Vaduz,ICT Center Vaduz,47.1337237743,9.51666947291,Vaduz,,LI,PeeringDB,2024-05-23
Stena Fastigheter,Malmö Västergatan 4 / Stortorget,55.5833372183,13.0333023668,Malmö,Skåne,SE,PeeringDB,2024-05-23
CaroNet,Carolina Internet / CaroNet,35.2049945262,-80.8300380877,Charlotte,North Carolina,US,PeeringDB,2024-05-23
Ucomline (Digital Generation),Ucomline Kiev,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
ROSTELECOM,Moscow M10,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
OAO Russian Railways,Moscow CSS MPS,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
Datagroup JSC,Datagroup Kiev,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
Digital Realty,Digital Realty Amsterdam AMS18,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
euNetworks Group,euNetworks (Global Voice),53.333061136,-6.24890568178,Dublin,Dublin,IE,PeeringDB,2024-05-23
SOCO Network Solutions GmbH,SOCO Datacenter,50.9300036815,6.95000443383,Cologne,Nordrhein-Westfalen,DE,PeeringDB,2024-05-23
GrafiX Internet B.V.,GrafiX Internet B.V. - Alphen,52.3804319449,4.62999100609,Haarlem,Noord-Holland,NL,PeeringDB,2024-05-23
Digital Realty,Digital Realty Paris PAR3,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
Digital Realty,Digital Realty Paris PAR4,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"TierPoint, LLC",TierPoint Spokane,47.6780833121,-116.779445843,Coeur d''Alene,Idaho,US,PeeringDB,2024-05-23
Kiemle & Hagood,US Bank Building,47.6699959504,-117.419949383,Spokane,Washington,US,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix DA - Dallas (previously Infomart Dallas),32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
ip telecom srl,Piceno Datacenter,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Wells Interconnection,324 E Wisconsin,43.0526550487,-87.9199670835,Milwaukee,Wisconsin,US,PeeringDB,2024-05-23
TSUA,TSUA,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix WA1 - Warsaw, Centrum LIM",52.2500006298,20.9999995511,Warsaw,Masovian,PL,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix SV6 - Silicon Valley, Sunnyvale",37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
Raiffeisen Informatik GmbH & Co KG,Raiffeisen Diana Haus (RDH),48.2000152782,16.3666389554,Vienna,Wien,AT,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix ZH3 - No longer operational,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2024-05-23
E-BUSINESS & RESILIENCE CENTRE S.A.,EBRC Resilience Centre Luxembourg City 1,49.6116603791,6.13000280623,Luxembourg,Luxembourg,LU,PeeringDB,2024-05-23
Core-Backbone GmbH,Core-Backbone NBG2,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,PeeringDB,2024-05-23
Core-Backbone GmbH,Core-Backbone NBG3,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,PeeringDB,2024-05-23
Lumen Technologies Inc,Lumen Boston,42.3299601431,-71.0700136736,Boston,Massachusetts,US,PeeringDB,2024-05-23
"1101 Stewart Ave, Garden City","1101 Stewart Ave, Garden City",41.0533455598,-73.5391911231,Stamford,Connecticut,US,PeeringDB,2024-05-23
Eurofiber,Dataplace Nedzone,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2024-05-23
Hexion Building,180 E Broad St.,39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2024-05-23
"TCC Technology Co., Ltd","TCC Technology Data Center - Bangkok,Thailand (TCC ETDC , TCCtech)",13.7499992055,100.516644652,Bangkok,Bangkok Metropolis,TH,PeeringDB,2024-05-23
UPL TELECOM,UPL TELECOM s.r.o.,50.0833370149,14.4659797757,Prague,Prague,CZ,PeeringDB,2024-05-23
Iron Mountain Data Centers,Iron Mountain Data Center - Scottsdale (AZS-1),33.6923478384,-111.868040204,Scottsdale,Arizona,US,PeeringDB,2024-05-23
"QTS Realty Trust, Inc.",QTS Eemshaven (EEM1),53.2204065136,6.58000117862,Groningen,Groningen,NL,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix LD9 - London, Powergate",51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
Arelion,Arelion Oslo OKR/C,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2024-05-23
Styrelsen for It og Læring,UNI-C,55.6785641904,12.5634857473,København,Hovedstaden,DK,PeeringDB,2024-05-23
"Cogent Communications, Inc.",Cogent Strasbourg,48.5799662466,7.75000728215,Strasbourg,Alsace,FR,PeeringDB,2024-05-23
Databarn,Databarn Rivium,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix DA4 - Dallas,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix NY8 - New York, 60 Hudson",40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
SBTC,SBTC,47.5700020539,-122.339984987,Seattle,Washington,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix NY7 - New York, North Bergen",40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
Colliers International,Associated Engineering Plaza (10909 Jasper Avenue),53.5500246369,-113.499981935,Edmonton,Alberta,CA,PeeringDB,2024-05-23
Intermax Cloudsourcing B.V.,Intermax Schouwburgplein Rotterdam,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2024-05-23
WIIT S.p.a.,WIIT Milano,45.4699751984,9.20500890976,Milan,Lombardia,IT,PeeringDB,2024-05-23
Hurricane Electric,Hurricane Electric Fremont 2,37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2024-05-23
"JCCH, Ltd",3500 Garrott,29.8199743846,-95.3399792905,Houston,Texas,US,PeeringDB,2024-05-23
Silver Telecom,Silver @ Exchange,-28.081504294,153.448245808,Gold Coast,Queensland,AU,PeeringDB,2024-05-23
Interconnect Services BV,Interconnect Services DC1 ''s-Hertogenbosch,51.6833371427,5.31666048481,''s-Hertogenbosch,Noord-Brabant,NL,PeeringDB,2024-05-23
TATA Communications Ltd,TATA Communications Chennai,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
